Id,ValueAttribute,Value,StringValue,Measure,Type waarde,Beroepsklasse,Perioden,RegioCode,RegioS
3774,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1731,Midden-Drenthe
3775,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1952,Midden-Groningen
3776,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1709,Moerdijk
3777,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1978,Molenlanden
3778,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1955,Montferland
3779,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0335,Montfoort
3780,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0944,Mook en Middelaar
3781,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1740,Neder-Betuwe
3782,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0946,Nederweert
3783,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0356,Nieuwegein
3784,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0569,Nieuwkoop
3785,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0267,Nijkerk
3786,None,5.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0268,Nijmegen
3787,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1930,Nissewaard
3788,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1970,Noardeast-Fryslân
3789,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1695,Noord-Beveland
3790,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1699,Noordenveld
3791,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0171,Noordoostpolder
3792,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0575,Noordwijk
3793,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0820,"Nuenen, Gerwen en Nederwetten"
3794,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0302,Nunspeet
3795,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0579,Oegstgeest
3796,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0823,Oirschot
3797,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0824,Oisterwijk
3798,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1895,Oldambt
3799,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0269,Oldebroek
3800,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0173,Oldenzaal
3801,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1773,Olst-Wijhe
3802,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0175,Ommen
3803,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1586,Oost Gelre
3804,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0826,Oosterhout
3805,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0085,Ooststellingwerf
3806,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0431,Oostzaan
3807,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0432,Opmeer
3808,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0086,Opsterland
3809,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0828,Oss
3810,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1509,Oude IJsselstreek
3811,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0437,Ouder-Amstel
3812,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0589,Oudewater
3813,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1734,Overbetuwe
3814,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0590,Papendrecht
3815,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1894,Peel en Maas
3816,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0765,Pekela
3817,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1926,Pijnacker-Nootdorp
3818,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0439,Purmerend
3819,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0273,Putten
3820,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0177,Raalte
3821,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0703,Reimerswaal
3822,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0274,Renkum
3823,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0339,Renswoude
3824,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1667,Reusel-De Mierden
3825,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0275,Rheden
3826,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0340,Rhenen
3827,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0597,Ridderkerk
3828,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1742,Rijssen-Holten
3829,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0603,Rijswijk (ZH.)
3830,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1669,Roerdalen
3831,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0957,Roermond
3832,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0736,De Ronde Venen
3833,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1674,Roosendaal
3834,None,22.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0599,Rotterdam
3835,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0277,Rozendaal
3836,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0840,Rucphen
3837,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0441,Schagen
3838,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0279,Scherpenzeel
3839,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0606,Schiedam
3840,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0088,Schiermonnikoog
3841,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1676,Schouwen-Duiveland
3842,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0965,Simpelveld
3843,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0845,Sint-Michielsgestel
3844,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1883,Sittard-Geleen
3845,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0610,Sliedrecht
3846,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1714,Sluis
3847,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0090,Smallingerland
3848,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0342,Soest
3849,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0847,Someren
3850,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0848,Son en Breugel
3851,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0037,Stadskanaal
3852,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0180,Staphorst
3853,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0532,Stede Broec
3854,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0851,Steenbergen
3855,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1708,Steenwijkerland
3856,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0971,Stein (L.)
3857,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1904,Stichtse Vecht
3858,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1900,Súdwest-Fryslân
3859,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0715,Terneuzen
3860,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0093,Terschelling
3861,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0448,Texel
3862,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1525,Teylingen
3863,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0716,Tholen
3864,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0281,Tiel
3865,None,10.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0855,Tilburg
3866,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0183,Tubbergen
3867,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1700,Twenterand
3868,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1730,Tynaarlo
3869,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0737,Tytsjerksteradiel
3870,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0450,Uitgeest
3871,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0451,Uithoorn
3872,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0184,Urk
3873,None,10.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0344,Utrecht (gemeente)
3874,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1581,Utrechtse Heuvelrug
3875,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0981,Vaals
3876,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0994,Valkenburg aan de Geul
3877,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0858,Valkenswaard
3878,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0047,Veendam
3879,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0345,Veenendaal
3880,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0717,Veere
3881,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0861,Veldhoven
3882,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0453,Velsen
3883,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0983,Venlo
3884,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0984,Venray
3885,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1961,Vijfheerenlanden
3886,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0622,Vlaardingen
3887,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0096,Vlieland
3888,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0718,Vlissingen
3889,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0986,Voerendaal
3890,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0626,Voorschoten
3891,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0285,Voorst
3892,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0865,Vught
3893,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1949,Waadhoeke
3894,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0866,Waalre
3895,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0867,Waalwijk
3896,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0627,Waddinxveen
3897,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0289,Wageningen
3898,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0629,Wassenaar
3899,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0852,Waterland
3900,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0988,Weert
3901,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0457,Weesp
3902,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1960,West Betuwe
3903,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0668,West Maas en Waal
3904,None,3.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1969,Westerkwartier
3905,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1701,Westerveld
3906,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0293,Westervoort
3907,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1950,Westerwolde
3908,None,5.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1783,Westland
3909,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0098,Weststellingwerf
3910,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0614,Westvoorne
3911,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0189,Wierden
3912,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0296,Wijchen
3913,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1696,Wijdemeren
3914,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0352,Wijk bij Duurstede
3915,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0294,Winterswijk
3916,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0873,Woensdrecht
3917,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0632,Woerden
3918,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1690,De Wolden
3919,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0880,Wormerland
3920,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0351,Woudenberg
3921,None,6.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0479,Zaanstad
3922,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0297,Zaltbommel
3923,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0473,Zandvoort
3924,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0050,Zeewolde
3925,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0355,Zeist
3926,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0299,Zevenaar
3927,None,4.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0637,Zoetermeer
3928,None,0.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0638,Zoeterwoude
3929,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1892,Zuidplas
3930,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0879,Zundert
3931,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0301,Zutphen
3932,None,1.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM1896,Zwartewaterland
3933,None,2.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0642,Zwijndrecht
3934,None,5.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,GM0193,Zwolle
3935,None,28.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM01,Groningen (AM)
3936,None,27.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM02,Friesland (AM)
3937,None,12.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM03,Drenthe (AM)
3938,None,24.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM05,Twente (AM)
3939,None,21.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM06,Stedendriehoek en Noordwest Veluwe (AM)
3940,None,15.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM07,Midden-Gelderland (AM)
3941,None,11.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM08,Rijk van Nijmegen (AM)
3942,None,11.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM09,Achterhoek (AM)
3943,None,11.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM10,Rivierenland (AM)
3944,None,16.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM11,Flevoland (AM)
3945,None,7.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM12,Gooi en Vechtstreek (AM)
3946,None,26.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM13,Midden-Utrecht (AM)
3947,None,11.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM14,Amersfoort (AM)
3948,None,26.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM15,Noord-Holland Noord (AM)
3949,None,13.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM17,Zaanstreek/Waterland (AM)
3950,None,41.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM18,Groot Amsterdam (AM)
3951,None,20.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM19,Holland Rijnland (AM)
3952,None,7.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM20,Midden-Holland (AM)
3953,None,29.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM21,Haaglanden (AM)
3954,None,52.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM22,Rijnmond (AM)
3955,None,12.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM23,Drechtsteden (AM)
3956,None,15.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM24,Zeeland (AM)
3957,None,28.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM25,West-Brabant (AM)
3958,None,20.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM26,Midden-Brabant (AM)
3959,None,23.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM27,Noordoost-Brabant (AM)
3960,None,17.0,,Werkzame beroepsbevolking,Absolute,Transport en logistiek beroepen,2022,AM28,Zuidoost-Brabant (AM)
